"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Ukraine","UKR","Food, beverages and tobacco (% of value added in manufacturing)","NV.MNF.FBTO.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0165804799984","","","",
"Ukraine","UKR","Machinery and transport equipment (% of value added in manufacturing)","NV.MNF.MTRN.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8220600521748","","","",
"Ukraine","UKR","Other manufacturing (% of value added in manufacturing)","NV.MNF.OTHR.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1242963587249","","","",
"Ukraine","UKR","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09809934647528","","","",
"Ukraine","UKR","Services, etc., value added (current US$)","NV.SRV.TETC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","19183990585.1792","22432069018.5919","23034978565.4514","23248339741.3061","22372212290.3074","21764456754.08","26524102689.7172","17083020515.0589","18068983815.3356","18902432358.5679","21982059408.0679","17621555419.4734","12398314933.1784","12357450093.7466","16439008953.668","19204745991.8147","24014851763.6469","30719120135.3638","43436493843.5421","51823366336.6337","70141386138.6139","91504214763.062","63512295923.6061","72634709410.7566","86548647020.4328","94925165811.538","100906167896.91","71956640615.1413","",
"Ukraine","UKR","Services, etc., value added (current LCU)","NV.SRV.TETC.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","408000","427000","427200","477000","864800","14813600","599070000","3913720000","20430600000","34582000000","40924000000","43164000000","51210000000","67227000000","88312000000","102296000000","128064000000","163395000000","222599000000","261708000000","354214000000","481971000000","494837000000","576400000000","689585000000","758547000000","806543000000","855327000000","",
"Ukraine","UKR","Services, etc., value added (constant 2005 US$)","NV.SRV.TETC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59508714684.1989","59707834746.2399","62319122144.8169","52932819480.913","42662287721.575","37391748625.5403","33373882769.8449","31638254531.2449","31447274798.6924","29961451369.6239","31147486984.6768","33333017170.3609","35426429967.2914","39348490035.6285","43589163059.7989","43436493843.5421","46461022762.9475","51190183398.6486","53579446825.4422","45583058841.612","47019836705.626","44958493155.4442","45668076148.3148","45055099929.6425","42938048265.5405","",
"Ukraine","UKR","Services, etc., value added (annual % growth)","NV.SRV.TETC.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334606558211874","4.37344179315005","-15.0616734332233","-19.4029561622755","-12.3540939258384","-10.7453275211393","-5.20055832451193","-0.603635489321505","-4.72480823403588","3.95853859154305","7.01671433961653","6.28029795872187","11.0710000187946","10.7772192028986","-0.350245807765077","6.96310556349174","10.1787699763524","4.66742501816594","-14.9243571138048","3.15199966945252","-4.38398704590807","1.57830688501311","-1.34224226280411","-4.69880583420732","",
"Ukraine","UKR","Services, etc., value added (constant LCU)","NV.SRV.TETC.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193677674300","194325732500","202824455300","172275698200","138849120000","121695569300","108618981800","102970188300","102348623700","97512847500","101372931200","108485980200","115299223000","128064000000","141865738000","141368859200","151212522100","166604096900","174380218200","148355091700","153031243700","146322373800","148631789900","146636791200","139746613100","",
"Ukraine","UKR","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2404287901991","31.373989713446","28.6903962390866","29.8554171621706","26.7326120556414","28.7335297574828","40.6452269489111","36.23992658899","41.9150018269316","47.9712577508358","50.4817003219559","49.6320485695888","47.213386806804","46.6006294103783","48.9290265388664","50.8444585822639","53.3117972499865","52.1952045386301","57.2550381316152","55.1983346093735","55.8053726696821","58.4791355244511","62.1279101447492","60.3897886357398","61.4297880376782","62.5312327658196","63.6122078450611","62.8133592226165","",
"Ukraine","UKR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2499420067.482","2913437198.217","2942001364.715","2832505580.882","3399945044.759","3398166368.734","2754711386.887","2557915580.955","2561706635.202","2797902718.75269","2722850148.26","1808815094.35635","1281673137.55539","1194237699.23367","1590415442.07146","1913510007.08629","2427752369.56584","3344947366.26298","4717530761.28731","6213416600","8300175408.92567","10611871162.9479","6875729378.33088","8109291201.39683","9683852879.31146","11345535540.2902","11701566852.9518","8550988452.92988","",
"Ukraine","UKR","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9","3.5","3.4","4.3","4.6","4.3","4.9","5.4","6.3609242","5.5","4.40759660867823","4.17320631648259","3.93881602428686","4.25901335357244","4.57921068285794","4.89940801214344","5.21960534142902","5.53980267071452","5.86","5.90331247701005","5.9466249540201","5.98993743103015","6.03324990804019","6.07656238505023","6.56520952722894","6.56520952722894","6.56520952722894","",
"Ukraine","UKR","Adjusted savings: carbon dioxide damage (current US$)","NY.ADJ.DCO2.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3430232388.32185","3023929620.76836","2557567398.20284","2635283469.68482","2510314256.34865","2137588595.05421","2105702172.51123","2188807985.68674","2184728999.99228","2266932283.6793","2307343470.71338","2631835006.17226","2665008550.21222","2706176749.46706","2756293212.6526","2814969506.83406","2806794436.98555","2389454448.27685","2861642388.50902","2774360782.59594","2859579144.03045","2932692528.6278","2802301333.04546","",
"Ukraine","UKR","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64340684772272","4.72023945274284","4.89933301337296","5.55509773865106","5.70710289381742","4.31780547317712","5.13103068600247","7.12689299930084","7.20563887693017","6.07067475103199","5.52169146280129","5.31126389887362","4.15859842936258","3.17786696954834","2.59951637978761","2.00208354563524","1.57285681134734","2.08162390517898","2.12903979503684","1.74089554892946","1.65472455430462","1.64539853263527","2.15152850587381","",
"Ukraine","UKR","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Ukraine","UKR","Adjusted savings: net forest depletion (% of GNI)","NY.ADJ.DFOR.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Ukraine","UKR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15629147636.7192","14947130075.787","14399968680.4734","12046252062.0506","9743443006.95286","9229541743.9727","8456646038.188","9331486396.94942","7833515777.90559","5965553232.40311","5475727131.82268","6643860756.99654","7464376288.7985","9018267075.15212","10900922158.1467","12998745193.9219","15475647834.513","19420496099.8884","23271850234.0964","18437690114.9359","19551677442.31","21951854319.5242","22443370156.2607","24186311408.9817","17474321656.3704","",
"Ukraine","UKR","Adjusted savings: consumption of fixed capital (% of GNI)","NY.ADJ.DKAP.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.760457992919","18.9040288827492","19.4928231117936","18.8037426038136","18.6647562138248","19.4555944590129","19.2258594534426","18.8490634403877","19.0881741779196","19.4242070784618","18.0599572306965","17.791761155481","17.8629594389135","18.1996197460415","17.0102860502503","15.2644438340824","14.5953993025747","13.8123896529839","13.0409579237534","16.0623846699445","14.5462967355926","13.774663236066","12.9870843954221","13.5698239463305","13.4162949291503","",
"Ukraine","UKR","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","804755.540881014","436686.931343823","1235713.42059425","1744298.43840458","1109849.91593283","7920590.68629468","61600078.8131748","0","35068933.6267203","89867390.1255612","86920324.0448805","130309180.567776","273265078.08541","1089014024.74428","1363796598.63844","3299995197.59631","3965487068.04709","1389444400.83763","3892439652.92216","4689817460.77417","3349947535.79503","3621967559.20091","2216528371.4203","",
"Ukraine","UKR","Adjusted savings: mineral depletion (% of GNI)","NY.ADJ.DMIN.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00108937441148057","0.000681651738079327","0.00236716012287286","0.00367692827818358","0.00252320108962628","0.0159991356125343","0.150102848720352","0","0.115663806135256","0.240658135271219","0.208008567997962","0.262974861576915","0.426415038869251","1.27883062305198","1.28622440478581","2.34704712422036","2.22215893800411","1.21044394957455","2.89594498394626","2.94283367684933","1.93848121136433","2.03211896541715","1.70178842615976","",
"Ukraine","UKR","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3432330612.1505","2675089845.25503","1547968697.14881","1565673753.75633","1534119923.29667","2021763619.50891","1643095317.89446","1252232231.32421","935439422.437987","834568027.697427","952555172.195276","1078151558.30601","987198234.645016","611649870.648507","547551194.733487","1262586854.08636","1406695024.13301","1028803228.90599","1682770504.83036","2608986367.55656","3529825026.18691","3768646191.07919","4129685118.91832","7051174891.76014","3018432225.00505","3453250255.10813","4586706285.04903","3676573739.46704","3314671609.56503","1917434569.80431","",
"Ukraine","UKR","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41539147317574","2.09585009877219","1.82509083644103","2.42682533539434","2.07806590222313","1.69511072709409","1.46018546103623","1.59871708283298","2.00795745272717","2.45113609294956","1.99408340338424","1.4904264697814","1.78286026093811","4.16424413340868","3.76702384402351","2.46202356868708","3.39597209226035","4.07117891215963","4.14507824044145","3.55428713402608","2.93714535989412","3.95130056920637","2.62957123131778","2.56919147020916","2.87813200286704","2.12748678598661","1.85970937945479","1.4721525791798","",
"Ukraine","UKR","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","557858469.912654","577923493.300339","609441493.137122","618846292.957849","595807382.188342","554396649.924762","481503162.46573","489851490.988704","388530101.856502","275627393.0107","249370012.479614","284159588.176967","311473778.280863","352389055.400361","437567877.237453","633846458.839525","757735826.413436","975279962.28838","1201010946.98844","868334853.25229","910053567.481334","","","","","",
"Ukraine","UKR","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.669625793680666","0.730915055530731","0.824983406999931","0.965995592999634","1.14134187791799","1.16865134690087","1.09467891716771","0.989471712998804","0.946743514389733","0.897459690621135","0.822468258841266","0.760958079616639","0.745386252306927","0.711150685326665","0.682800468641756","0.744326742777606","0.714636121901553","0.693645867262471","0.673016243577229","0.756468318336664","0.677072812648861","","","","","",
"Ukraine","UKR","Adjusted savings: natural resources depletion (% of GNI)","NY.ADJ.DRES.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01163438100535","2.45365929403919","2.01008253899677","1.64052931850175","1.78286026093811","4.27990793954394","4.00768197929473","2.67003213668504","3.65894695383727","4.49759395102888","5.42390886349343","4.84051153881189","5.28419248411448","6.17345950721048","3.84001518089233","5.46513645415542","5.82096567971637","4.06596799735094","3.89182834487194","3.17394100533956","",
"Ukraine","UKR","Adjusted savings: gross savings (% of GNI)","NY.ADJ.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8","23.3","20.2","19","18.8","23.1","25.1","25.9","28","28.1","31.8","25.9","23.6","22.5","21","15.9","17.7","16.1","13.3","7.4","10.1","",
"Ukraine","UKR","Adjusted savings: net national savings (current US$)","NY.ADJ.NNAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7363181611.04714","1845404307.0273","444263390.811998","90619796.0505772","-129694548.905585","1125214804.59689","2139910198.17732","3035703454.00346","4249189400.2015","4887131334.84788","9463830125.8533","9037655376.07807","9588619492.48703","12165266276.1116","14226829595.9036","-181085842.935867","4259970120.69004","3784736473.47578","528375056.739281","-11078472424.9817","-4321528644.37041","",
"Ukraine","UKR","Adjusted savings: net national savings (% of GNI)","NY.ADJ.NNAT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1050745234761","3.89005638702326","1.01001572887062","0.183046752902166","-0.316030784851298","3.66376839176012","7.0578182086567","8.12938632640977","10.1687126917711","9.86264114845983","14.7677834256831","10.6129307730752","9.04322272966116","8.65227114558225","7.97235648572364","-0.157756771557887","3.16938480819138","2.37490052551127","0.305749600284285","-6.21561997855745","-3.31794870083028","",
"Ukraine","UKR","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37255170548.3936","34449881894.5901","39179761109.7193","32531815044.6327","24198847974.8634","23546329701.4642","29201921405.7449","33206796189.2506","38720606527.4498","50301122956.2113","67539433824.1469","85422909375.7694","113751823583.597","144163487806.096","91942433259.2215","107512632649.66","128135621934.653","143343108568.477","147113049422.252","108638715402.405","",
"Ukraine","UKR","Adjusted net national income (constant 2005 US$)","NY.ADJ.NNTY.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51696913550.7165","47615118721.1637","46554815291.2114","46103185927.503","44842634917.2136","47124476607.321","50384776954.0494","53999744972.8592","55914228672.8727","64192844284.3522","67539433824.1469","74946802641.5895","85314305583.1313","91169915305.1235","70240608105.3905","74925004915.6654","80047512595.6887","84902330269.757","83878290605.9981","79540536976.6863","",
"Ukraine","UKR","Adjusted net national income (annual % growth)","NY.ADJ.NNTY.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.89562577183345","-2.22682093089277","-0.970102364026971","-2.73419501262134","5.08855399402826","6.91848606382588","7.17472267884929","3.54535692895533","14.8059193660949","5.21333736977053","10.9674724794544","13.8331490819178","6.86357309242405","-22.9563745120172","6.66907211743724","6.83684663856756","6.06492009138309","-1.20613846581746","-5.17148549162447","",
"Ukraine","UKR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","723.22865163509","674.731268393763","774.393797651313","648.768638710906","487.159572987596","478.818986537135","599.827507650531","688.901948846027","809.835128923227","1060.05114592999","1433.80148081785","1825.75373630425","2445.78398931821","3116.49583870743","1996.4352882252","2343.81931493655","2803.46872593927","3143.95116318575","3233.99303186337","2540.680018859","",
"Ukraine","UKR","Adjusted net national income per capita (constant 2005 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1003.58389266836","932.584023009251","920.162838955475","919.416919510512","902.750366488542","958.284981833379","1034.9378989127","1120.2685539725","1169.43691349044","1352.80673959049","1433.80148081785","1601.84669366639","1834.34740720159","1970.89197818167","1525.20249592082","1633.39571699724","1751.35293966645","1862.16681551362","1843.90037736094","1860.17528132064","",
"Ukraine","UKR","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.07463224328289","-1.33191044960186","-0.08106385232999","-1.81273072838843","6.15171340897437","7.99896883833711","8.24500244405439","4.38897970880237","15.6801811183419","5.98716275259522","11.7202566113049","14.5145421502878","7.44376830931887","-22.6135925862379","7.09369551687591","7.22159495349067","6.32732976531143","-0.98092383563619","0.88263466722654","",
"Ukraine","UKR","Adjusted net savings, including particulate emission damage (current US$)","NY.ADJ.SVNG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263131351.986035","-828912717.471634","-809088967.063649","-1488361678.37865","-605098631.278651","-397606902.773981","578464609.960081","2428158605.34268","2517579957.44296","6823949619.02464","5796323878.1276","7155564263.70335","9245511899.40015","9814233415.07028","-971022391.976804","1251875458.06622","418006240.27032","951528658.807715","-10276135003.3686","-3470864109.66621","",
"Ukraine","UKR","Adjusted net savings, including particulate emission damage (% of GNI)","NY.ADJ.SVNG.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.554672920465986","-1.8845011761537","-1.63431297227054","-3.62673769506702","-1.97023824261738","-1.31138084237181","1.54908487003885","5.81081352283579","5.08068762256572","10.6483959180789","6.8066308679703","6.74855868916011","6.57566172558011","5.4996488776087","-0.845926744935711","0.931385654390464","0.262296528871213","0.550611735695645","-5.76546545219183","-2.66483228762752","",
"Ukraine","UKR","Adjusted net savings, excluding particulate emission damage (current US$)","NY.ADJ.SVNX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","817528001.910797","-347409555.005904","-319237476.074946","-1099831576.52215","-329471238.267951","-148236890.294366","862624198.137049","2739632383.62354","2869969012.84332","7261517496.2621","6430170336.96713","7913300090.11679","10220791861.6885","11015244362.0587","-102687538.724514","2161929025.54756","1417704824.36809","1987810177.73691","-9246237269.42362","-2706804465.7106","",
"Ukraine","UKR","Adjusted net savings, excluding particulate emission damage (% of GNI)","NY.ADJ.SVNX.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.72332426736686","-0.789822258985988","-0.644841259271732","-2.67999418067729","-1.07277855199624","-0.48891258353054","2.31004294965549","6.55619977514272","5.79183830789239","11.3311963867207","7.55095761074791","7.46319481106166","7.26930759284258","6.17266512118593","-0.0894584265990469","1.60845846703932","0.889601681915673","1.15026657585767","-5.18763732883571","-2.0782086848147","",
"Ukraine","UKR","Exports as a capacity to import (constant LCU)","NY.EXP.CAPM.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","336324684272.5","282399426402.511","149373398600.461","88374046130.1179","111570278499.079","108832927717.252","127171887632.617","119128552153.891","123939711015.575","121155012088.701","146561213472.343","141877346717.491","155148818538.004","154394000000","194232817028.028","176846584298.999","175106390858.076","198362857715.074","222729568328.38","153703550485.287","167623060106.998","180263341827.847","179411376331.408","168596338245.678","147094526541.067","",
"Ukraine","UKR","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.66985707119407","2.13902445017662","2.23483397070823","2.00286489652537","1.72275849439382","1.40260131076274","0.624778780302594","0.929987704689422","1.48971175607763","1.11531589717178","0.892496025177141","0.58372762515295","0.381705725327718","0.677372850883799","1.82222252232879","0.77399664904725","0.950254195928518","2.76492436918331","1.53197814538698","1.36980647778899","1.49733451319266","2.95084321957078","1.7322753936704","2.35753804237846","3.11877196731889","2.20411784668417","1.66893230277487","1.17886438352765","",
"Ukraine","UKR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71812831822955","3.8470932108612","16.3395789978273","95.6187119888814","1761.24256892659","3334.80111221884","953.461171919535","415.809870212025","66.1456629588693","18.0737959563508","12.0120189263294","27.3999246980934","23.1159426488583","9.94718613898537","5.12184192678487","8.22060285195518","15.1556536139508","24.5522927021555","14.8782515648811","22.7526076500955","28.5834740140799","13.0736131443496","13.7504208195855","14.1481872864411","7.8365365216475","4.30912905460291","14.7311676541977","",
"Ukraine","UKR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000277765948043737","0.000282538323455475","0.000293407836115212","0.000341349441283072","0.000667743380419189","0.0124283240475513","0.426888212615455","4.49710156740513","23.1964937581353","38.5399683376667","45.5056035766588","50.9717452908274","64.9379651178181","79.9489878917886","87.9016625336197","92.4038467396075","100","115.155653613951","143.429006752328","164.76873519395","202.257919042654","260.07025877363","294.070838309203","334.506816084402","381.833466909934","411.755985996204","429.499082822833","492.769312786706","",
"Ukraine","UKR","Discrepancy in expenditure estimate of GDP (current LCU)","NY.GDP.DISC.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-99.99999999994","300","400","499.999999998","1.7E-07","20699.999998","-1099.999996","2700","3000.000004","2100","4900.000004","146000000.00003","84999999.999988","96000000.00002","115000000","-6511999999.99996","11174000000","-9E-05","7786000000","172299576300","-6E-05","-12038000000","9618999999.99976","8984000000","26331000000","11055999999.9999","",
"Ukraine","UKR","Discrepancy in expenditure estimate of GDP (constant LCU)","NY.GDP.DISC.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","-2273441400","-5858646900","-7308431100","-21347580600","-22528131900","-35463090500","-44854153300","-54432175300","-60023207800","",
"Ukraine","UKR","Gross value added at factor cost (current US$)","NY.GDP.FCST.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","61407577706.4803","71498936614.294","80288115833.2331","77869753468.9408","83688837603.081","75745851406.9686","65257607548.9913","47138673068.529","43108631820.9958","39403662202.7877","43544609765.2683","35504388650.745","26260168506.6822","26517775081.7985","33597661994.3784","37771561596.5156","45046036716.8601","58854295920.2858","75864928678.7519","93885742574.2574","125689306930.693","156473268529.769","102228283191.293","120276475628.812","140890355941.563","151804404955.575","158627048667.584","114556268770.979","",
"Ukraine","UKR","Gross value added at factor cost (current LCU)","NY.GDP.FCST.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","1306000","1361000","1489000","1597700","3235000","51555100","1473900000","10799470000","48742930000","72089000000","81067000000","86968000000","108465000000","144262000000","180490000000","201194000000","240217000000","313046000000","388785000000","474123000000","634731000000","824176000000","796481000000","954466000000","1122558000000","1213069000000","1267906000000","1361696000000","",
"Ukraine","UKR","Gross value added at factor cost (constant 2005 US$)","NY.GDP.FCST.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127040865689.633","115861269487.966","104622726353.132","89347808302.9807","68887160195.1691","60482926656.0393","54374151057.8297","52036062577.3158","50995341333.6648","50893350628.1011","53896058328.9194","58854495682.6604","61914929454.0983","67734932838.1229","75884965069.8635","75864928678.7519","80720284115.9967","87500787976.7776","89513306108.7873","76265336798.9346","79697276954.3227","83841535351.0975","84009218426.706","84009218426.706","78296591563.2006","",
"Ukraine","UKR","Gross value added at factor cost (constant LCU)","NY.GDP.FCST.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","450541166200","410893543500","371036869800","316865486800","244303290300","214498288900","192833961700","184542101400","180851259400","180489556800","191138440700","208723177200","219576782400","240217000000","269120495000","269049437400","286268601400","310315163900","317452412700","270469455600","282640581100","297337891300","297932567100","297932567100","277673152500","",
"Ukraine","UKR","Forest rents (% of GDP)","NY.GDP.FRST.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.384280631632126","0.430661341515267","0.305485162467315","0.445984212211295","0.603806866961456","0.623508768687467","0.540400178316668","0.440919803372008","0.545753829374508","0.457486200886335","0.347425599824405","0.333559293381158","0.302254886482486","0.308341769500952","0.423698967664175","0.350144907981376","0.412191533493305","0.315924439341827","0.316842620278251","0.434776202513801","",
"Ukraine","UKR","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00243573266592846","0.0014886863692313","0.00351202826939933","0.0066364842928617","0.0037639394174509","0.0345671036940077","0.329154038317627","0","0.251054456483746","0.529139239763301","0.458866625144976","0.581714574600803","0.94256438625007","2.82928470247028","2.83255566322902","5.17475430238363","4.93062025773947","2.65257723330756","6.38565199866667","6.43280613151077","4.26505165317997","4.42197842406882","3.76356680730679","",
"Ukraine","UKR","GDP at market prices (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","64087694038.2333","74703517902.6642","82709161099.1244","81456918678.5008","77464561149.5103","73942235330.437","65648559903.0571","52543388913.1384","48214752454.2319","44558076851.5988","50150401353.6015","41883242906.7157","31580961262.8317","31261718319.1794","38009344576.6088","42392896031.2394","50132953288.203","64883060725.7003","86142018069.3504","107753069306.931","142719009900.99","179992405832.321","117227769791.56","136419300367.962","163159671670.265","175781379051.433","183310146378.081","131805126738.287","",
"Ukraine","UKR","GDP (current LCU)","NY.GDP.MKTP.CN","0","0","0","0","0","477000","501000","533000","583000","637000","687000","719000","752000","809000","837000","867000","921000","966000","1010000","1029000","1057000","1092000","1153000","1212000","1265000","1283000","1306000","1363000","1422000","1533900","1671300","2994400","50327500","1482730000","12037690400","54516420600","81519001600","93365002200","102593003500","130442002400","170070000000","204190000000","225810000000","267344000000","345113000000","441452000000","544153000000","720731000000","948056000000","913345000000","1082569000000","1299991000000","1404669000000","1465198000000","1566728000000","",
"Ukraine","UKR","GDP at market prices (constant 2005 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","137336316937.384","140861003067.981","146316695100.44","137032556764.079","125507236404.509","113334291328.109","97211233907.5704","74916765258.5673","65776919883.9238","59199227906.7265","57423251053.2918","56332209294.2225","56219544881.6234","59536498024.0976","65013855849.4795","68394576335.5163","74823666519.3952","83877330168.242","86142018069.3504","92430385413.49","99732386569.9744","102026231446.81","86926349182.7185","90577255861.9388","95287273175.1559","95477847719.3232","95477847719.3232","88985346280.4825","",
"Ukraine","UKR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56646327002082","3.87310321070635","-6.34523512849147","-8.41064388765126","-9.69899857978447","-14.2261068839805","-22.9340455344914","-12.2000000174838","-9.99999998298019","-3.00000002742081","-1.89999998094287","-0.19999998936774","5.89999999014297","9.20000001203442","5.19999997210428","9.40000001219448","12.1","2.69999998398359","7.30000002911129","7.90000076686761","2.2999999856879","-14.8000000097658","4.2000000155834","5.20000000926981","0.199999997708986","0","-6.80000816307329","",
"Ukraine","UKR","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","490700897500","503294555800","522787673400","489615566300","448435744600","404941968100","347334490900","267676640600","235020090400","211518081400","205172538900","201274260700","200871712200","212723143200","232293672400","244372943300","267344000000","299692624000","307784324800","330252580600","356342537000","364538415300","310586729800","323631372500","340460203900","341141124300","341141124300","317943500000","",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","351841970044.742","332975921466.845","307534757745.332","270060658226.898","212553996693.951","190514749060.154","174593427871.543","172254152682.657","170815204107.162","173082368123.904","187465124282.036","209377097402.159","223646044085.172","249547605233.616","287435014229.467","304694091239.419","336981128950.661","373279330127.503","389355460982.023","334250132138.744","352542458919.177","378531847053.314","386098000751.956","391851068952.154","370533589131.587","",
"Ukraine","UKR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544366368035.278","498581651375.69","450224224089.696","386174844753.124","297609330014.691","261300991700.865","235170892575.252","228115765733.508","223781566228.044","223334003119.381","236510709281.41","258269694563.763","271699718609.032","297239492191.414","333205470746.575","342202018403.365","367182765846.43","396190207164.103","405302581872.175","345317799715.512","359821147357.375","378531847053.314","379288910738.748","379288910738.748","353497233846.882","",
